"Word","Total_Frequency","Included_Frequency","ObsWithNgram","ObsPerct","IDF",1GRAMS,Min_1,Segmentation_None (),"200 Obs Included"
bruise,23,23,19,9.5,1.02227639471115
chunk,23,23,22,11,0.958607314841775
magically,23,23,22,11,0.958607314841775
easter,23,23,11,5.5,1.25963731050576
haunt,23,23,19,9.5,1.02227639471115
ronan,23,23,3,1.5,1.82390874094432
existence,23,23,20,10,1
river,23,23,9,4.5,1.34678748622466
dirk,23,23,5,2.5,1.60205999132796
traveled,23,23,21,10.5,0.978810700930062
nonsense,22,22,18,9,1.04575749056068
firm,22,22,22,11,0.958607314841775
hum,22,22,20,10,1
tin,22,22,19,9.5,1.02227639471115
britain,22,22,17,8.5,1.07058107428571
ruffle,22,22,21,10.5,0.978810700930062
ve,22,22,15,7.5,1.1249387366083
brick,22,22,17,8.5,1.07058107428571
fond,22,22,20,10,1
bundle,22,22,15,7.5,1.1249387366083
engine,22,22,13,6.5,1.18708664335714
stray,22,22,21,10.5,0.978810700930062
cling,22,22,19,9.5,1.02227639471115
fright,22,22,21,10.5,0.978810700930062
noisy,22,22,20,10,1
favourite,22,22,21,10.5,0.978810700930062
tempt,22,22,20,10,1
atmosphere,22,22,21,10.5,0.978810700930062
follower,22,22,15,7.5,1.1249387366083
kedavra,22,22,14,7,1.15490195998574
spray,22,22,11,5.5,1.25963731050576
rejoin,22,22,20,10,1
range,22,22,21,10.5,0.978810700930062
develop,22,22,19,9.5,1.02227639471115
language,22,22,17,8.5,1.07058107428571
explosion,22,22,21,10.5,0.978810700930062
watery,22,22,19,9.5,1.02227639471115
sprawl,22,22,19,9.5,1.02227639471115
camp,22,22,13,6.5,1.18708664335714
pit,22,22,17,8.5,1.07058107428571
brief,22,22,21,10.5,0.978810700930062
period,22,22,17,8.5,1.07058107428571
earnestly,22,22,21,10.5,0.978810700930062
dish,22,22,17,8.5,1.07058107428571
angle,22,22,21,10.5,0.978810700930062
patrol,22,22,18,9,1.04575749056068
serenely,22,22,20,10,1
unpleasantly,22,22,20,10,1
rigid,22,22,20,10,1
gentle,22,22,22,11,0.958607314841775
harsh,22,22,18,9,1.04575749056068
earshot,22,22,21,10.5,0.978810700930062
palm,22,22,21,10.5,0.978810700930062
thrill,22,22,21,10.5,0.978810700930062
erm,22,22,17,8.5,1.07058107428571
detect,22,22,18,9,1.04575749056068
whereabouts,22,22,19,9.5,1.02227639471115
distractedly,22,22,16,8,1.09691001300806
padma,22,22,8,4,1.39794000867204
headline,22,22,15,7.5,1.1249387366083
church,22,22,10,5,1.30102999566398
sting,22,22,17,8.5,1.07058107428571
skill,22,22,16,8,1.09691001300806
october,22,22,14,7,1.15490195998574
drape,22,22,19,9.5,1.02227639471115
thirty,22,22,20,10,1
gleefully,22,22,20,10,1
heal,22,22,16,8,1.09691001300806
reaction,22,22,21,10.5,0.978810700930062
immediate,22,22,21,10.5,0.978810700930062
appointment,22,22,16,8,1.09691001300806
solution,22,22,16,8,1.09691001300806
hop,22,22,19,9.5,1.02227639471115
untidy,22,22,19,9.5,1.02227639471115
yehhave,22,22,15,7.5,1.1249387366083
yehwill,22,22,13,6.5,1.18708664335714
triumphant,22,22,18,9,1.04575749056068
uncontrollably,22,22,19,9.5,1.02227639471115
splatter,22,22,20,10,1
chess,22,22,13,6.5,1.18708664335714
offering,22,22,17,8.5,1.07058107428571
ease,22,22,20,10,1
grimace,22,22,18,9,1.04575749056068
revenge,22,22,19,9.5,1.02227639471115
davy,22,22,6,3,1.52287874528034
suffering,22,22,18,9,1.04575749056068
transparent,22,22,16,8,1.09691001300806
cole,22,22,3,1.5,1.82390874094432
self,22,22,20,10,1
lumos,22,22,21,10.5,0.978810700930062
ferret,22,22,11,5.5,1.25963731050576
glory,22,22,19,9.5,1.02227639471115
nail,22,22,13,6.5,1.18708664335714
bezoar,22,22,5,2.5,1.60205999132796
afterward,22,22,18,9,1.04575749056068
bagshot,22,22,10,5,1.30102999566398
robert,22,22,3,1.5,1.82390874094432
omnioculars,22,22,5,2.5,1.60205999132796
neighbor,21,21,18,9,1.04575749056068
peculiar,21,21,19,9.5,1.02227639471115
park,21,21,9,4.5,1.34678748622466
casually,21,21,21,10.5,0.978810700930062
admire,21,21,18,9,1.04575749056068
identical,21,21,19,9.5,1.02227639471115
loom,21,21,20,10,1
greenish,21,21,15,7.5,1.1249387366083
mouthful,21,21,20,10,1
female,21,21,13,6.5,1.18708664335714
lure,21,21,20,10,1
version,21,21,18,9,1.04575749056068
apply,21,21,18,9,1.04575749056068
mantelpiece,21,21,16,8,1.09691001300806
sandwich,21,21,12,6,1.22184874961636
balance,21,21,16,8,1.09691001300806
hers,21,21,20,10,1
previously,21,21,18,9,1.04575749056068
escort,21,21,19,9.5,1.02227639471115
crush,21,21,17,8.5,1.07058107428571
tinkle,21,21,17,8.5,1.07058107428571
totter,21,21,19,9.5,1.02227639471115
rasp,21,21,14,7,1.15490195998574
smoking,21,21,18,9,1.04575749056068
deliberately,21,21,19,9.5,1.02227639471115
dug,21,21,14,7,1.15490195998574
incline,21,21,16,8,1.09691001300806
god,21,21,19,9.5,1.02227639471115
exit,21,21,17,8.5,1.07058107428571
meal,21,21,20,10,1
beaten,21,21,16,8,1.09691001300806
nah,21,21,20,10,1
swig,21,21,19,9.5,1.02227639471115
cower,21,21,20,10,1
lung,21,21,19,9.5,1.02227639471115
three-quarter,21,21,13,6.5,1.18708664335714
peel,21,21,17,8.5,1.07058107428571
random,21,21,20,10,1
bye,21,21,18,9,1.04575749056068
instinctively,21,21,21,10.5,0.978810700930062
blackboard,21,21,13,6.5,1.18708664335714
june,21,21,18,9,1.04575749056068
method,21,21,17,8.5,1.07058107428571
ladder,21,21,9,4.5,1.34678748622466
bead,21,21,13,6.5,1.18708664335714
magnify,21,21,21,10.5,0.978810700930062
handbag,21,21,13,6.5,1.18708664335714
constant,21,21,16,8,1.09691001300806
practical,21,21,12,6,1.22184874961636
bowtruckle,21,21,7,3.5,1.45593195564972
decorate,21,21,18,9,1.04575749056068
extend,21,21,18,9,1.04575749056068
talent,21,21,18,9,1.04575749056068
guilt,21,21,15,7.5,1.1249387366083
flow,21,21,19,9.5,1.02227639471115
ronald,21,21,14,7,1.15490195998574
rarely,21,21,19,9.5,1.02227639471115
eagle,21,21,15,7.5,1.1249387366083
penalty,21,21,6,3,1.52287874528034
reasonably,21,21,19,9.5,1.02227639471115
whatsoever,21,21,19,9.5,1.02227639471115
pathetic,21,21,16,8,1.09691001300806
dragon's,21,21,11,5.5,1.25963731050576
barman,21,21,7,3.5,1.45593195564972
hopelessly,21,21,18,9,1.04575749056068
stifle,21,21,19,9.5,1.02227639471115
upside,21,21,19,9.5,1.02227639471115
hell,21,21,19,9.5,1.02227639471115
weed,21,21,10,5,1.30102999566398
blacken,21,21,16,8,1.09691001300806
prop,21,21,21,10.5,0.978810700930062
thrash,21,21,17,8.5,1.07058107428571
bless,21,21,21,10.5,0.978810700930062
weigh,21,21,15,7.5,1.1249387366083
stubbornly,21,21,18,9,1.04575749056068
confess,21,21,20,10,1
waist,21,21,20,10,1
stammer,21,21,19,9.5,1.02227639471115
clank,21,21,13,6.5,1.18708664335714
doe,21,21,8,4,1.39794000867204
despair,21,21,18,9,1.04575749056068
rufus,21,21,12,6,1.22184874961636
invitation,21,21,12,6,1.22184874961636
secret-keeper,21,21,10,5,1.30102999566398
blott,21,21,11,5.5,1.25963731050576
cliff,21,21,7,3.5,1.45593195564972
kendra,21,21,5,2.5,1.60205999132796
bunk,21,21,9,4.5,1.34678748622466
mandrake,21,21,9,4.5,1.34678748622466
daylight,20,20,15,7.5,1.1249387366083
violet,20,20,17,8.5,1.07058107428571
heaven,20,20,18,9,1.04575749056068
adventure,20,20,19,9.5,1.02227639471115
fasten,20,20,19,9.5,1.02227639471115
stew,20,20,14,7,1.15490195998574
bread,20,20,11,5.5,1.25963731050576
ere,20,20,11,5.5,1.25963731050576
crumble,20,20,16,8,1.09691001300806
undertone,20,20,17,8.5,1.07058107428571
cork,20,20,18,9,1.04575749056068
colour,20,20,16,8,1.09691001300806
restore,20,20,15,7.5,1.1249387366083
court,20,20,12,6,1.22184874961636
brow,20,20,18,9,1.04575749056068
pronounce,20,20,18,9,1.04575749056068
sleepy,20,20,19,9.5,1.02227639471115
grandfather,20,20,16,8,1.09691001300806
refer,20,20,18,9,1.04575749056068
curly,20,20,18,9,1.04575749056068
enthusiasm,20,20,18,9,1.04575749056068
atrium,20,20,7,3.5,1.45593195564972
woman's,20,20,17,8.5,1.07058107428571
unfold,20,20,18,9,1.04575749056068
ominous,20,20,19,9.5,1.02227639471115
section,20,20,12,6,1.22184874961636
somewhat,20,20,16,8,1.09691001300806
mildly,20,20,16,8,1.09691001300806
convict,20,20,15,7.5,1.1249387366083
heartily,20,20,20,10,1
original,20,20,19,9.5,1.02227639471115
shakily,20,20,18,9,1.04575749056068
title,20,20,15,7.5,1.1249387366083
silhouette,20,20,20,10,1
dennis,20,20,8,4,1.39794000867204
liar,20,20,14,7,1.15490195998574
grumpily,20,20,20,10,1
collar,20,20,17,8.5,1.07058107428571
girlfriend,20,20,13,6.5,1.18708664335714
peace,20,20,18,9,1.04575749056068
thursday,20,20,17,8.5,1.07058107428571
dip,20,20,17,8.5,1.07058107428571
poltergeist,20,20,17,8.5,1.07058107428571
exceptionally,20,20,17,8.5,1.07058107428571
smart,20,20,17,8.5,1.07058107428571
dungbomb,20,20,12,6,1.22184874961636
shh,20,20,18,9,1.04575749056068
outstanding,20,20,11,5.5,1.25963731050576
pointless,20,20,20,10,1
throbbing,20,20,17,8.5,1.07058107428571
flaming,20,20,17,8.5,1.07058107428571
spellbook,20,20,15,7.5,1.1249387366083
flank,20,20,18,9,1.04575749056068
h,20,20,13,6.5,1.18708664335714
spectacular,20,20,19,9.5,1.02227639471115
skirt,20,20,15,7.5,1.1249387366083
livid,20,20,19,9.5,1.02227639471115
anythin,20,20,9,4.5,1.34678748622466
wasn,20,20,10,5,1.30102999566398
bu,20,20,8,4,1.39794000867204
english,20,20,12,6,1.22184874961636
gettin,20,20,10,5,1.30102999566398
complicate,20,20,18,9,1.04575749056068
aisle,20,20,10,5,1.30102999566398
vicious,20,20,20,10,1
merry,20,20,13,6.5,1.18708664335714
ash,20,20,15,7.5,1.1249387366083
mortal,20,20,16,8,1.09691001300806
transport,20,20,16,8,1.09691001300806
photo,20,20,12,6,1.22184874961636
essential,20,20,17,8.5,1.07058107428571
enclose,20,20,17,8.5,1.07058107428571
mom,20,20,6,3,1.52287874528034
gentleman,20,20,15,7.5,1.1249387366083
roger,20,20,5,2.5,1.60205999132796
glimmer,20,20,17,8.5,1.07058107428571
cruel,20,20,18,9,1.04575749056068
sphere,20,20,9,4.5,1.34678748622466
blackness,20,20,18,9,1.04575749056068
howler,20,20,8,4,1.39794000867204
glisten,20,20,19,9.5,1.02227639471115
steep,20,20,17,8.5,1.07058107428571
dig,20,20,15,7.5,1.1249387366083
inferi,20,20,11,5.5,1.25963731050576
arry,20,20,13,6.5,1.18708664335714
peverell,20,20,4,2,1.69897000433602
leanne,20,20,3,1.5,1.82390874094432
daze,20,20,18,9,1.04575749056068
amycus,20,20,5,2.5,1.60205999132796
motorbike,20,20,3,1.5,1.82390874094432
camera,20,20,11,5.5,1.25963731050576
headstone,20,20,6,3,1.52287874528034
bagman's,20,20,9,4.5,1.34678748622466
cran,19,19,18,9,1.04575749056068
tuesday,19,19,13,6.5,1.18708664335714
uneasy,19,19,16,8,1.09691001300806
stern,19,19,17,8.5,1.07058107428571
sip,19,19,15,7.5,1.1249387366083
precious,19,19,18,9,1.04575749056068
milk,19,19,13,6.5,1.18708664335714
pinch,19,19,16,8,1.09691001300806
confusion,19,19,16,8,1.09691001300806
weave,19,19,18,9,1.04575749056068
evening,19,19,19,9.5,1.02227639471115
basic,19,19,15,7.5,1.1249387366083
decoration,19,19,18,9,1.04575749056068
baron,19,19,10,5,1.30102999566398
cannon,19,19,16,8,1.09691001300806
thumb,19,19,17,8.5,1.07058107428571
limit,19,19,14,7,1.15490195998574
tough,19,19,15,7.5,1.1249387366083
ghoul,19,19,10,5,1.30102999566398
wednesday,19,19,15,7.5,1.1249387366083
questioning,19,19,15,7.5,1.1249387366083
core,19,19,14,7,1.15490195998574
investigate,19,19,17,8.5,1.07058107428571
august,19,19,11,5.5,1.25963731050576
assistant,19,19,15,7.5,1.1249387366083
suggestion,19,19,18,9,1.04575749056068
confiscate,19,19,16,8,1.09691001300806
mound,19,19,11,5.5,1.25963731050576
lonely,19,19,17,8.5,1.07058107428571
prat,19,19,16,8,1.09691001300806
defiantly,19,19,18,9,1.04575749056068
banner,19,19,14,7,1.15490195998574
sturgis,19,19,9,4.5,1.34678748622466
greeting,19,19,18,9,1.04575749056068
ow,19,19,16,8,1.09691001300806
jog,19,19,14,7,1.15490195998574
grate,19,19,17,8.5,1.07058107428571
draught,19,19,16,8,1.09691001300806
predict,19,19,16,8,1.09691001300806
taunt,19,19,17,8.5,1.07058107428571
cadogan,19,19,7,3.5,1.45593195564972
scarve,19,19,15,7.5,1.1249387366083
hmm,19,19,17,8.5,1.07058107428571
threat,19,19,18,9,1.04575749056068
temple,19,19,12,6,1.22184874961636
blast-ended,19,19,12,6,1.22184874961636
overgrown,19,19,19,9.5,1.02227639471115
occupy,19,19,18,9,1.04575749056068
etch,19,19,13,6.5,1.18708664335714
contort,19,19,19,9.5,1.02227639471115
sugar,19,19,16,8,1.09691001300806
appall,19,19,16,8,1.09691001300806
shell,19,19,13,6.5,1.18708664335714
companion,19,19,17,8.5,1.07058107428571
pince,19,19,9,4.5,1.34678748622466
harp,19,19,6,3,1.52287874528034
pulse,19,19,18,9,1.04575749056068
briefly,19,19,15,7.5,1.1249387366083
shelter,19,19,17,8.5,1.07058107428571
disapprove,19,19,18,9,1.04575749056068
topmost,19,19,17,8.5,1.07058107428571
bizarre,19,19,19,9.5,1.02227639471115
warrington,19,19,5,2.5,1.60205999132796
frantic,19,19,17,8.5,1.07058107428571
yehbe,19,19,13,6.5,1.18708664335714
im,19,19,9,4.5,1.34678748622466
clamp,19,19,18,9,1.04575749056068
gnarled,19,19,15,7.5,1.1249387366083
starry,19,19,16,8,1.09691001300806
shunpike,19,19,10,5,1.30102999566398
fish,19,19,12,6,1.22184874961636
police,19,19,9,4.5,1.34678748622466
dawlish,19,19,8,4,1.39794000867204
arrow,19,19,10,5,1.30102999566398
chart,19,19,10,5,1.30102999566398
regard,19,19,13,6.5,1.18708664335714
wandlight,19,19,14,7,1.15490195998574
wandmaker,19,19,9,4.5,1.34678748622466
limb,19,19,16,8,1.09691001300806
toffee,19,19,10,5,1.30102999566398
hokey,19,19,1,0.5,2.30102999566398
binding,19,19,15,7.5,1.1249387366083
thicknesse,19,19,6,3,1.52287874528034
sidecar,19,19,1,0.5,2.30102999566398
leprechaun,19,19,6,3,1.52287874528034
town,18,18,15,7.5,1.1249387366083
approve,18,18,18,9,1.04575749056068
imagination,18,18,17,8.5,1.07058107428571
relate,18,18,14,7,1.15490195998574
exasperate,18,18,17,8.5,1.07058107428571
legend,18,18,11,5.5,1.25963731050576
shaggy,18,18,18,9,1.04575749056068
league,18,18,16,8,1.09691001300806
sleek,18,18,18,9,1.04575749056068
driving,18,18,18,9,1.04575749056068
purr,18,18,16,8,1.09691001300806
fleeting,18,18,16,8,1.09691001300806
freedom,18,18,17,8.5,1.07058107428571
perplex,18,18,18,9,1.04575749056068
stirring,18,18,16,8,1.09691001300806
fourteen,18,18,16,8,1.09691001300806
unaware,18,18,15,7.5,1.1249387366083
merlin,18,18,18,9,1.04575749056068
maroon,18,18,15,7.5,1.1249387366083
keyhole,18,18,14,7,1.15490195998574
bucket,18,18,12,6,1.22184874961636
venom,18,18,15,7.5,1.1249387366083
sag,18,18,17,8.5,1.07058107428571
criminal,18,18,16,8,1.09691001300806
murderer,18,18,15,7.5,1.1249387366083
link,18,18,17,8.5,1.07058107428571
freshly,18,18,18,9,1.04575749056068
porridge,18,18,14,7,1.15490195998574
squirm,18,18,17,8.5,1.07058107428571
knut,18,18,13,6.5,1.18708664335714
ajar,18,18,17,8.5,1.07058107428571
dense,18,18,15,7.5,1.1249387366083
magnolia,18,18,7,3.5,1.45593195564972
eerie,18,18,15,7.5,1.1249387366083
vomit,18,18,13,6.5,1.18708664335714
revolt,18,18,18,9,1.04575749056068
hasten,18,18,14,7,1.15490195998574
arrogant,18,18,16,8,1.09691001300806
contract,18,18,16,8,1.09691001300806
pod,18,18,5,2.5,1.60205999132796
devil,18,18,10,5,1.30102999566398
orb,18,18,13,6.5,1.18708664335714
schoolbag,18,18,10,5,1.30102999566398
dripping,18,18,18,9,1.04575749056068
disgruntled,18,18,17,8.5,1.07058107428571
brim,18,18,12,6,1.22184874961636
candlelight,18,18,16,8,1.09691001300806
treacle,18,18,11,5.5,1.25963731050576
intent,18,18,16,8,1.09691001300806
raw,18,18,17,8.5,1.07058107428571
wheezy,18,18,14,7,1.15490195998574
courtyard,18,18,13,6.5,1.18708664335714
feverishly,18,18,17,8.5,1.07058107428571
mainly,18,18,16,8,1.09691001300806
clasp,18,18,15,7.5,1.1249387366083
throughout,18,18,18,9,1.04575749056068
coffee,18,18,10,5,1.30102999566398
oi,18,18,15,7.5,1.1249387366083
transfix,18,18,17,8.5,1.07058107428571
success,18,18,16,8,1.09691001300806
doze,18,18,14,7,1.15490195998574
society,18,18,13,6.5,1.18708664335714
select,18,18,14,7,1.15490195998574
windowsill,18,18,14,7,1.15490195998574
conclusion,18,18,16,8,1.09691001300806
locker,18,18,12,6,1.22184874961636
dangerously,18,18,17,8.5,1.07058107428571
wouldn,18,18,15,7.5,1.1249387366083
nicola,18,18,8,4,1.39794000867204
soak,18,18,15,7.5,1.1249387366083
argus,18,18,12,6,1.22184874961636
newly,18,18,14,7,1.15490195998574
response,18,18,17,8.5,1.07058107428571
marquee,18,18,5,2.5,1.60205999132796
whizz,18,18,16,8,1.09691001300806
reduce,18,18,17,8.5,1.07058107428571
built,18,18,15,7.5,1.1249387366083
restrain,18,18,16,8,1.09691001300806
wan,18,18,13,6.5,1.18708664335714
determination,18,18,14,7,1.15490195998574
cooking,18,18,17,8.5,1.07058107428571
health,18,18,16,8,1.09691001300806
monstrous,18,18,17,8.5,1.07058107428571
foreign,18,18,15,7.5,1.1249387366083
mar,18,18,12,6,1.22184874961636
intruder,18,18,15,7.5,1.1249387366083
chip,18,18,14,7,1.15490195998574
gas,18,18,12,6,1.22184874961636
doorknob,18,18,10,5,1.30102999566398
savage,18,18,17,8.5,1.07058107428571
fed,18,18,16,8,1.09691001300806
coward,18,18,12,6,1.22184874961636
imprison,18,18,13,6.5,1.18708664335714
flavor,18,18,12,6,1.22184874961636
conscious,18,18,15,7.5,1.1249387366083
daddy,18,18,11,5.5,1.25963731050576
astonishment,18,18,17,8.5,1.07058107428571
overcome,18,18,18,9,1.04575749056068
pore,18,18,16,8,1.09691001300806
frustration,18,18,15,7.5,1.1249387366083
crossbow,18,18,6,3,1.52287874528034
magorian,18,18,3,1.5,1.82390874094432
mane,18,18,15,7.5,1.1249387366083
hallway,18,18,14,7,1.15490195998574
prison,18,18,15,7.5,1.1249387366083
disappearance,18,18,15,7.5,1.1249387366083
inherit,18,18,14,7,1.15490195998574
romilda,18,18,7,3.5,1.45593195564972
sail,18,18,15,7.5,1.1249387366083
fletcher,18,18,12,6,1.22184874961636
hostage,18,18,8,4,1.39794000867204
sputter,18,18,17,8.5,1.07058107428571
hic,18,18,1,0.5,2.30102999566398
lunchtime,17,17,16,8,1.09691001300806
belt,17,17,17,8.5,1.07058107428571
tend,17,17,17,8.5,1.07058107428571
celebration,17,17,15,7.5,1.1249387366083
meantime,17,17,17,8.5,1.07058107428571
ours,17,17,14,7,1.15490195998574
pan,17,17,12,6,1.22184874961636
vigorously,17,17,17,8.5,1.07058107428571
bloodshot,17,17,15,7.5,1.1249387366083
apprehensive,17,17,17,8.5,1.07058107428571
vegetable,17,17,16,8,1.09691001300806
flit,17,17,16,8,1.09691001300806
heaven's,17,17,16,8,1.09691001300806
responsibility,17,17,14,7,1.15490195998574
spoon,17,17,15,7.5,1.1249387366083
wary,17,17,16,8,1.09691001300806
tricky,17,17,17,8.5,1.07058107428571
vol,17,17,14,7,1.15490195998574
poisonous,17,17,16,8,1.09691001300806
scum,17,17,14,7,1.15490195998574
snog,17,17,9,4.5,1.34678748622466
fate,17,17,15,7.5,1.1249387366083
enforcement,17,17,11,5.5,1.25963731050576
locate,17,17,16,8,1.09691001300806
grille,17,17,5,2.5,1.60205999132796
network,17,17,16,8,1.09691001300806
clutter,17,17,13,6.5,1.18708664335714
cubicle,17,17,7,3.5,1.45593195564972
courtroom,17,17,6,3,1.52287874528034
clink,17,17,15,7.5,1.1249387366083
reasonable,17,17,10,5,1.30102999566398
whinge,17,17,5,2.5,1.60205999132796
departure,17,17,15,7.5,1.1249387366083
snakelike,17,17,15,7.5,1.1249387366083
agitate,17,17,16,8,1.09691001300806
jealous,17,17,13,6.5,1.18708664335714
laden,17,17,15,7.5,1.1249387366083
appoint,17,17,14,7,1.15490195998574
elphia,17,17,6,3,1.52287874528034
riddikulus,17,17,4,2,1.69897000433602
cap,17,17,13,6.5,1.18708664335714
fifth-year,17,17,12,6,1.22184874961636
trevor,17,17,6,3,1.52287874528034
um,17,17,16,8,1.09691001300806
abbott,17,17,15,7.5,1.1249387366083
breathless,17,17,16,8,1.09691001300806
stubby,17,17,11,5.5,1.25963731050576
twitter,17,17,14,7,1.15490195998574
pillar,17,17,9,4.5,1.34678748622466
flag,17,17,11,5.5,1.25963731050576
mission,17,17,14,7,1.15490195998574
founder,17,17,10,5,1.30102999566398
sever,17,17,15,7.5,1.1249387366083
tart,17,17,11,5.5,1.25963731050576
loathe,17,17,14,7,1.15490195998574
barn,17,17,11,5.5,1.25963731050576
tut,17,17,10,5,1.30102999566398
generally,17,17,15,7.5,1.1249387366083
collection,17,17,15,7.5,1.1249387366083
hag,17,17,15,7.5,1.1249387366083
spinnet,17,17,12,6,1.22184874961636
unroll,17,17,16,8,1.09691001300806
chimney,17,17,14,7,1.15490195998574
worm,17,17,13,6.5,1.18708664335714
reverse,17,17,14,7,1.15490195998574
knit,17,17,14,7,1.15490195998574
fry,17,17,11,5.5,1.25963731050576
marchbank,17,17,2,1,2
stage,17,17,13,6.5,1.18708664335714
resentful,17,17,15,7.5,1.1249387366083
challenge,17,17,16,8,1.09691001300806
severely,17,17,17,8.5,1.07058107428571
caution,17,17,17,8.5,1.07058107428571
zonko,17,17,7,3.5,1.45593195564972
gag,17,17,14,7,1.15490195998574
awe,17,17,17,8.5,1.07058107428571
vivid,17,17,17,8.5,1.07058107428571
droop,17,17,13,6.5,1.18708664335714
stink,17,17,10,5,1.30102999566398
greatly,17,17,16,8,1.09691001300806
lick,17,17,16,8,1.09691001300806
inter,17,17,8,4,1.39794000867204
colleague,17,17,14,7,1.15490195998574
desperation,17,17,15,7.5,1.1249387366083
omen,17,17,9,4.5,1.34678748622466
dippet,17,17,8,4,1.39794000867204
blade,17,17,14,7,1.15490195998574
youth,17,17,13,6.5,1.18708664335714
considerable,17,17,16,8,1.09691001300806
brace,17,17,17,8.5,1.07058107428571
nurse,17,17,14,7,1.15490195998574
arrangement,17,17,15,7.5,1.1249387366083
comin,17,17,12,6,1.22184874961636
flop,17,17,17,8.5,1.07058107428571
flip,17,17,16,8,1.09691001300806
theirs,17,17,15,7.5,1.1249387366083
signal,17,17,12,6,1.22184874961636
destination,17,17,14,7,1.15490195998574
intrigue,17,17,15,7.5,1.1249387366083
skulk,17,17,15,7.5,1.1249387366083
unlock,17,17,16,8,1.09691001300806
remorse,17,17,15,7.5,1.1249387366083
web,17,17,11,5.5,1.25963731050576
stall,17,17,9,4.5,1.34678748622466
trophy,17,17,10,5,1.30102999566398
worthy,17,17,13,6.5,1.18708664335714
beedle,17,17,6,3,1.52287874528034
snatcher,17,17,4,2,1.69897000433602
scabior,17,17,1,0.5,2.30102999566398
pier,17,17,4,2,1.69897000433602
steering,16,16,9,4.5,1.34678748622466
mouthed,16,16,16,8,1.09691001300806
dial,16,16,7,3.5,1.45593195564972
purse,16,16,15,7.5,1.1249387366083
flinch,16,16,14,7,1.15490195998574
sixty,16,16,15,7.5,1.1249387366083
delicious,16,16,14,7,1.15490195998574
turban,16,16,7,3.5,1.45593195564972
boulder,16,16,13,6.5,1.18708664335714
snout,16,16,11,5.5,1.25963731050576
menace,16,16,16,8,1.09691001300806
chop,16,16,13,6.5,1.18708664335714
sarcastically,16,16,16,8,1.09691001300806
cuff,16,16,13,6.5,1.18708664335714
doxy,16,16,5,2.5,1.60205999132796
adult,16,16,14,7,1.15490195998574
responsible,16,16,14,7,1.15490195998574
millicent,16,16,6,3,1.52287874528034
confederation,16,16,11,5.5,1.25963731050576
hestia,16,16,3,1.5,1.82390874094432
skive,16,16,10,5,1.30102999566398
puncture,16,16,15,7.5,1.1249387366083
sinister,16,16,14,7,1.15490195998574
tune,16,16,14,7,1.15490195998574
steer,16,16,15,7.5,1.1249387366083
regulation,16,16,12,6,1.22184874961636
delay,16,16,15,7.5,1.1249387366083
neighbour,16,16,10,5,1.30102999566398
squat,16,16,16,8,1.09691001300806
savagely,16,16,16,8,1.09691001300806
lion,16,16,13,6.5,1.18708664335714
sincerely,16,16,14,7,1.15490195998574
rouse,16,16,16,8,1.09691001300806
loony,16,16,8,4,1.39794000867204
distinct,16,16,15,7.5,1.1249387366083
drench,16,16,16,8,1.09691001300806
unnerve,16,16,15,7.5,1.1249387366083
severe,16,16,15,7.5,1.1249387366083
capable,16,16,16,8,1.09691001300806
importance,16,16,14,7,1.15490195998574
generation,16,16,10,5,1.30102999566398
interfere,16,16,14,7,1.15490195998574
west,16,16,12,6,1.22184874961636
freckle,16,16,14,7,1.15490195998574
yep,16,16,14,7,1.15490195998574
property,16,16,15,7.5,1.1249387366083
fortune,16,16,15,7.5,1.1249387366083
sweetly,16,16,13,6.5,1.18708664335714
educational,16,16,8,4,1.39794000867204
complex,16,16,14,7,1.15490195998574
oooh,16,16,16,8,1.09691001300806
snorkack,16,16,9,4.5,1.34678748622466
dramatically,16,16,15,7.5,1.1249387366083
strongly,16,16,14,7,1.15490195998574
forearm,16,16,14,7,1.15490195998574
indignation,16,16,16,8,1.09691001300806
energy,16,16,14,7,1.15490195998574
definite,16,16,15,7.5,1.1249387366083
sworn,16,16,14,7,1.15490195998574
filth,16,16,14,7,1.15490195998574
firewhisky,16,16,10,5,1.30102999566398
freak,16,16,12,6,1.22184874961636
signature,16,16,14,7,1.15490195998574
approval,16,16,12,6,1.22184874961636
old-fashioned,16,16,15,7.5,1.1249387366083
reluctantly,16,16,16,8,1.09691001300806
pearly,16,16,13,6.5,1.18708664335714
communicate,16,16,12,6,1.22184874961636
imitate,16,16,16,8,1.09691001300806
sweaty,16,16,14,7,1.15490195998574
shrill,16,16,14,7,1.15490195998574
lookin,16,16,9,4.5,1.34678748622466
unfortunate,16,16,15,7.5,1.1249387366083
expand,16,16,14,7,1.15490195998574
doin,16,16,13,6.5,1.18708664335714
splinter,16,16,14,7,1.15490195998574
bridge,16,16,11,5.5,1.25963731050576
avery,16,16,11,5.5,1.25963731050576
holly,16,16,14,7,1.15490195998574
tonks,16,16,11,5.5,1.25963731050576
perfume,16,16,11,5.5,1.25963731050576
greasy,16,16,15,7.5,1.1249387366083
shallow,16,16,15,7.5,1.1249387366083
rich,16,16,15,7.5,1.1249387366083
breakout,16,16,7,3.5,1.45593195564972
increasingly,16,16,15,7.5,1.1249387366083
unhappy,16,16,13,6.5,1.18708664335714
hoof,16,16,9,4.5,1.34678748622466
shred,16,16,15,7.5,1.1249387366083
value,16,16,15,7.5,1.1249387366083
